timestamp,source,rpm_value,raw_byte,other_source_rpm,raw_frame
1771323265.051,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323265.052,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323265.117,solicited,0,,0,
1771323265.420,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323265.956,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323266.667,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323266.701,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323266.734,solicited,0,,0,
1771323266.899,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323266.932,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323267.101,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323269.392,solicited,0,,0,
1771323269.426,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323269.460,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323271.006,solicited,0,,0,
1771323271.175,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323272.486,solicited,0,,0,
1771323272.721,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323272.890,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323272.890,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323273.058,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323273.092,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323273.092,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323273.363,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323273.394,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323273.594,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323273.629,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323273.630,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323273.662,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323273.662,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323273.663,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323273.695,solicited,0,,0,
1771323287.785,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323288.153,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323288.588,solicited,0,,0,
1771323288.588,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323289.058,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323289.091,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323289.127,solicited,0,,0,
1771323293.610,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323294.013,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323294.014,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323296.306,solicited,0,,0,
1771323299.775,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323302.808,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323303.111,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323303.147,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323303.180,solicited,0,,0,
1771323303.893,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323306.422,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323306.658,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323306.963,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323306.997,unsolicited,0,0,0,C0|00|08|00|00|00|07
1771323306.999,unsolicited,0,0,0,C0|00|08|00|00|00|07
